Category,SubCategory,CatID,CatShort,Explanations,Synonyms - Comma Separated,Category_fr,SubCategory_fr,Category_pl,SubCategory_pl,Category_de,SubCategory_de,Category_pt,SubCategory_pt,Category_pt-br,SubCategory_pt-br,Category_zh,SubCategory_zh,Category_tw,SubCategory_tw,Category_es,SubCategory_es,Category_ja,SubCategory_ja,Category_no,SubCategory_no,Category_da,SubCategory_da,Category_sv,SubCategory_sv,Category_fi,SubCategory_fi,Category_ru,SubCategory_ru,Category_ua,SubCategory_ua,Category_it,SubCategory_it,Category_nl,SubCategory_nl
TRAINS,CLACK,TRNClak,TRN,Train clacks isolated.,clack,TRAINS,CLAQUEMENT,POCIĄGI,STUKOT,BAHN,KLACKERN,TRENS,TRILHO,COMBOIOS,TRILHO,火车,哐当,火車,哐當,TRENES,TRAQUETEO,電車、列車,ヒビ、亀裂,TOG,KLAKK,TOG,KLAPREN,TÅG,SKENSKARVAR,JUNA,KOLINA,ПОЕЗДА,СТУК КОЛЕС,ПОЇЗДИ,СТУКІТ КОЛІС,TRENI,CLACK,TREINEN,RAILS
TRAINS,DIESEL,TRNDiesl,TRN,"Freight trains, large commercial diesel locomotives.",diesel train,TRAINS,DIÉSEL,POCIĄGI,DIESEL,BAHN,DIESEL,TRENS,DIESEL,COMBOIOS,DIESEL,火车,内燃机车,火車,柴油,TRENES,DIÉSEL,電車、列車,ディーゼル,TOG,DIESEL,TOG,DIESEL,TÅG,DIESEL,JUNA,DIESELVETURI,ПОЕЗДА,ДИЗЕЛЬНЫЕ,ПОЇЗДИ,ДИЗЕЛЬНІ,TRENI,DIESEL,TREINEN,DIESEL
TRAINS,ELECTRIC,TRNElec,TRN,"Commuter trains, elevated trains, light rail, SUBWAYS have their own category","commuter train, regional train, city line, inter-city train, light rail",TRAINS,ÉLECTRIQUE,POCIĄGI,ELEKTRYCZNE,BAHN,ELEKTRISCH,TRENS,ELÉTRICO,COMBOIOS,ELÉTRICO,火车,电力机车,火車,電力,TRENES,ELÉCTRICOS,電車、列車,電気、電動,TOG,ELEKTRISK,TOG,ELEKTRISK,TÅG,EL,JUNA,SÄHKÖJUNA,ПОЕЗДА,ЭЛЕКТРИЧЕСКИЕ,ПОЇЗДИ,ЕЛЕКТРИЧНІ,TRENI,ELETTRICO,TREINEN,ELECTRISCH
TRAINS,HIGH SPEED,TRNHspd,TRN,"Hi-Tech trains, Maglev, monorails, Hyperloops..., bullet trains...","hi-tech train, maglev, monorails, hyperloop, bullet train",TRAINS,GRANDE VITESSE,POCIĄGI,WYSOKICH PRĘDKOŚCI,BAHN,HOCHGESCHWINDIGKEIT,TRENS,ALTA VELOCIDADE,COMBOIOS,ALTA VELOCIDADE,火车,高速列车,火車,高速,TRENES,ALTA VELOCIDAD,電車、列車,高速,TOG,HØYHASTIGHETSTOG,TOG,HØJHASTIGHED,TÅG,HÖGHASTIGHETSTÅG,JUNA,LUOTIJUNA,ПОЕЗДА,ВЫСОКОСКОРОСТНЫЕ,ПОЇЗДИ,ВИСОКОШВИДКІСНІ,TRENI,ALTA VELOCITA,TREINEN,
TRAINS,HORN,TRNHorn,TRN,"Train horns, subway horns...","train horn, subway horn",TRAINS,KLAXON,POCIĄGI,SYRENA,BAHN,HORN,TRENS,BUZINA,COMBOIOS,BUZINA,火车,鸣笛,火車,鳴笛,TRENES,BOCINA,電車、列車,ホーン、警笛、汽笛,TOG,HORN,TOG,HORN,TÅG,TUTA,JUNA,TORVI,ПОЕЗДА,ГУДОК,ПОЇЗДИ,ГУДОК,TRENI,SIRENA,TREINEN,TOETER
TRAINS,MECHANISM,TRNMech,TRN,"Coupling, decoupling and other mechanical sounds relating to trains. Levers, coal tender mechanics.","shunt, decouple",TRAINS,MÉCANISME,POCIĄGI,MECHANIZM,BAHN,MECHANISMUS,TRENS,MECANISMO,COMBOIOS,MECANISMO,火车,机械,火車,機械裝置,TRENES,MECANISMO,電車、列車,機械音,TOG,MEKANISME,TOG,MEKANISME,TÅG,MEKANISM,JUNA,MEKANISMI,ПОЕЗДА,МЕХАНИЗМ,ПОЇЗДИ,МЕХАНІЗМ,TRENI,MECCANISMO,TREINEN,
TRAINS,STEAM,TRNSteam,TRN,"Old steam powered trains, big smoke stack chugs.","steam train, coal train",TRAINS,VAPEUR,POCIĄGI,PAROWE,BAHN,DAMPF,TRENS,VAPOR,COMBOIOS,VAPOR,火车,蒸汽火车,火車,蒸汽,TRENES,VAPOR,電車、列車,蒸気、蒸気機関車,TOG,DAMP,TOG,DAMP,TÅG,ÅNGA,JUNA,HÖYRYJUNA,ПОЕЗДА,ПАРОВОЗ,ПОЇЗДИ,ПАРОВОЗ,TRENI,VAPORE,TREINEN,STOOM
TRAINS,SUBWAY,TRNSbwy,TRN,"Subways, overtly 'underground' sounding trains, above group city trains probably best in TRAINS-ELECTRIC","metro, subway, the tube, rer",TRAINS,MÉTRO,POCIĄGI,METRO,BAHN,U-BAHN,TRENS,METRÔ,COMBOIOS,METRO,火车,地铁,火車,地鐵,TRENES,METRO,電車、列車,地下鉄,TOG,T-BANE,TOG,UNDERGRUNDSBANE,TÅG,TUNNELBANA,JUNA,METRO,ПОЕЗДА,МЕТРО,ПОЇЗДИ,МЕТРО,TRENI,METROPOLITANA,TREINEN,METRO
TRAINS,TRAM,TRNTram,TRN,"Trolleys, cable cars trams and streetcars.","tram, trolley, cable car, funicular, grip car",TRAINS,TRAMWAY,POCIĄGI,TRAMWAJ,BAHN,TRAM,TRENS,TRAM,COMBOIOS,METRO DE SUPERFÍCIE,火车,电车,火車,電車,TRENES,TRANVÍA,電車、列車,トラム、ケーブルカー,TOG,TRIKK,TOG,SPORVOGN,TÅG,SPÅRVAGN,JUNA,RAITIOVAUNU,ПОЕЗДА,ТРАМВАЙ,ПОЇЗДИ,ТРАМВАЙ,TRENI,TRAM,TREINEN,
USER INTERFACE,MISC,UIMisc,UI,User Interface sounds not fitting another category in this list.,,INTERFACE,DIVERS,INTERFEJS,RÓŻNE,USER INTERFACE,DIV,INTERFACE DE USUÁRIO,DIVERSOS,INTERFACE DE USUÁRIO,DIVERSOS,用户界面,其他,用戶界面,其他,INTERFAZ GRAFICA,MISCELÁNEA,ユーザーインターフォース,その他,BRUKERGRENSESNITT,DIVERSE,BRUGERFLADE,DIVERSE,ANVÄNDARGRÄNSSNITT,DIVERSE,KÄYTTÖLIITTYMÄ,SEKALAINEN,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,РАЗНОЕ,ІНТЕРФЕЙС КОРИСТУВАЧА,РІЗНЕ,INTERFACCIA UTENTE,MISC,,
USER INTERFACE,BEEP,UIBeep,UI,"Interface beeps, beeps while interacting with various technology, phones, computers. Also see BEEPS category.","computer beep, phone beep",INTERFACE,BIP,INTERFEJS,PIKNIĘCIE,USER INTERFACE,PIEPSEN,INTERFACE DE USUÁRIO,BIP,INTERFACE DE USUÁRIO,BIP,用户界面,嘀嘟哔,用戶界面,嗶聲,INTERFAZ GRAFICA,BEEP,ユーザーインターフォース,ビープ音,BRUKERGRENSESNITT,PIP,BRUGERFLADE,BIP,ANVÄNDARGRÄNSSNITT,PIP,KÄYTTÖLIITTYMÄ,PIIPPAUS,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,ВЗАИМОДЕЙСТВИЕ,ІНТЕРФЕЙС КОРИСТУВАЧА,ВЗАЄМОДІЯ,INTERFACCIA UTENTE,BIP,,
USER INTERFACE,ALERT,UIAlert,UI,"An alert tone or chime or notification. Something that gets Attention of User, startup chimes.","alert, tone, text message, notification, startup",INTERFACE,NOTIFICATION,INTERFEJS,ALARM,USER INTERFACE,ALARM,INTERFACE DE USUÁRIO,ALERTA,INTERFACE DE USUÁRIO,ALERTA,用户界面,警告,用戶界面,警告,INTERFAZ GRAFICA,ALERTA,ユーザーインターフォース,アラート,BRUKERGRENSESNITT,ADVARSEL,BRUGERFLADE,ADVARSEL,ANVÄNDARGRÄNSSNITT,LARM,KÄYTTÖLIITTYMÄ,HÄLYTYS,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,ПРЕДУПРЕЖДЕНИЕ,ІНТЕРФЕЙС КОРИСТУВАЧА,ПОПЕРЕДЖЕННЯ,INTERFACCIA UTENTE,ALLERTA,,
USER INTERFACE,GLITCH,UIGlitch,UI,On Screen Glitches or Static. Malfunctioning computer or OS.,"glitch, malfunction, failure, kernel panic, guru meditation error",INTERFACE,GLITCH,INTERFEJS,GLITCH,USER INTERFACE,FEHLFUNKTION,INTERFACE DE USUÁRIO,ERRO,INTERFACE DE USUÁRIO,ERRO,用户界面,故障,用戶界面,故障,INTERFAZ GRAFICA,GLITCH ERROR,ユーザーインターフォース,グリッチ,BRUKERGRENSESNITT,GLITCH,BRUGERFLADE,FEJL,ANVÄNDARGRÄNSSNITT,GLAPP,KÄYTTÖLIITTYMÄ,VIRHE,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,СБОЙ,ІНТЕРФЕЙС КОРИСТУВАЧА,ЗБІЙ,INTERFACCIA UTENTE,GLITCH,,
USER INTERFACE,CLICK,UIClick,UI,"Typing clicks, button press clicks, response to input.","click, tap, type",INTERFACE,CLIC,INTERFEJS,KLIK,USER INTERFACE,KLICK,INTERFACE DE USUÁRIO,CLIQUE,INTERFACE DE USUÁRIO,CLIQUE,用户界面,点击,用戶界面,點擊,INTERFAZ GRAFICA,CLIC,ユーザーインターフォース,クリック,BRUKERGRENSESNITT,KLIKK,BRUGERFLADE,KLIKKE,ANVÄNDARGRÄNSSNITT,KLICK,KÄYTTÖLIITTYMÄ,KLIKKAUS,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,КЛИК,ІНТЕРФЕЙС КОРИСТУВАЧА,КЛІК,INTERFACCIA UTENTE,CLIC,,
USER INTERFACE,MOTION,UIMvmt,UI,"User interface slides, swipes, scrolls. Open, Close, Appear, DIsappear.","swipe, scroll, zoom, page",INTERFACE,MOUVEMENT,INTERFEJS,RUCH,USER INTERFACE,BEWEGUNG,INTERFACE DE USUÁRIO,MOVIMENTO,INTERFACE DE USUÁRIO,MOVIMENTO,用户界面,动态,用戶界面,動態,INTERFAZ GRAFICA,MOVIMIENTO,ユーザーインターフォース,動作,BRUKERGRENSESNITT,BEVEGELSE,BRUGERFLADE,BEVÆGELSE,ANVÄNDARGRÄNSSNITT,RÖRELSE,KÄYTTÖLIITTYMÄ,LIIKE,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,ДВИЖЕНИЕ,ІНТЕРФЕЙС КОРИСТУВАЧА,РУХ,INTERFACCIA UTENTE,MOVIMENTO,,
USER INTERFACE,DATA,UIData,UI,"User interface calculations, scanning, thinking, text displayed on screen. Screen gak or garble.","data, processing, information, thinking",INTERFACE,DONNÉES,INTERFEJS,DANE,USER INTERFACE,DATEN,INTERFACE DE USUÁRIO,DADOS,INTERFACE DE USUÁRIO,DADOS,用户界面,数据,用戶界面,數據,INTERFAZ GRAFICA,DATOS,ユーザーインターフォース,データ,BRUKERGRENSESNITT,DATA,BRUGERFLADE,DATA,ANVÄNDARGRÄNSSNITT,DATA,KÄYTTÖLIITTYMÄ,DATA,ПОЛЬЗОВАТЕЛЬСКИЙ ИНТЕРФЕЙС,ОБРАБОТКА ДАННЫХ,ІНТЕРФЕЙС КОРИСТУВАЧА,ОБРОБКА ДАНИХ,INTERFACCIA UTENTE,DATI,,
VEGETATION,MISC,VEGEMisc,VEGE,Vegetation and Foliage sounds not fitting another category in this list.,foliage,VÉGÉTATION,DIVERS,ROŚLINNOŚĆ,RÓŻNE,VEGETATION,DIV,VEGETAÇÃO,DIVERSOS,VEGETAÇÃO,DIVERSOS,植物,其他,植物,其他,VEGETACIÓN,MISCELÁNEA,植物,その他,VEGETASJON,DIVERSE,VEGETATION,DIVERSE,VÄXTLIGHET,DIVERSE,KASVILLISUUS,SEKALAINEN,РАСТИТЕЛЬНОСТЬ,РАЗНОЕ,РОСЛИННІСТЬ,РІЗНЕ,VEGETAZIONE,MISC,,
VEGETATION,GRASS,VEGEGras,VEGE,Individual movement of grass elements in a studio or exterior environment.,"grass rustle, walk through, hay, wheat",VÉGÉTATION,HERBE,ROŚLINNOŚĆ,TRAWA,VEGETATION,GRAS,VEGETAÇÃO,RELVA,VEGETAÇÃO,RELVA,植物,草,植物,草,VEGETACIÓN,CÉSPED,植物,草,VEGETASJON,GRESS,VEGETATION,GRÆS,VÄXTLIGHET,GRÄS,KASVILLISUUS,HEINÄ,РАСТИТЕЛЬНОСТЬ,ТРАВА,РОСЛИННІСТЬ,ТРАВА,VEGETAZIONE,ERBA,,
VEGETATION,LEAVES,VEGELeaf,VEGE,Individual movement of leaf elements in a studio or exterior environment.,"leaf swirl, leaf fall, leaves falling, leaf pile",VÉGÉTATION,FEUILLES,ROŚLINNOŚĆ,LIŚCIE,VEGETATION,LAUB,VEGETAÇÃO,FOLHAS,VEGETAÇÃO,FOLHAS,植物,叶,植物,葉,VEGETACIÓN,HOJAS,植物,葉,VEGETASJON,BLAD,VEGETATION,BLADE,VÄXTLIGHET,LÖV,KASVILLISUUS,LEHTI,РАСТИТЕЛЬНОСТЬ,ЛИСТЬЯ,РОСЛИННІСТЬ,ЛИСТЯ,VEGETAZIONE,FOGLIE,,
VEGETATION,TREE,VEGETree,VEGE,Individual movement of tree and brand elements in a studio or exterior environment.,"tree fall, branch snap, branch break, twig",VÉGÉTATION,ARBRE,ROŚLINNOŚĆ,DRZEWO,VEGETATION,BAUM,VEGETAÇÃO,ÁRVORE,VEGETAÇÃO,ÁRVORE,植物,树,植物,樹,VEGETACIÓN,ÁRBOL,植物,木,VEGETASJON,TRÆR,VEGETATION,TRÆ,VÄXTLIGHET,TRÄD,KASVILLISUUS,PUU,РАСТИТЕЛЬНОСТЬ,ДЕРЕВО,РОСЛИННІСТЬ,ДЕРЕВО,VEGETAZIONE,ALBERO,,
VEHICLES,MISC,VEHMisc,VEH,Vehicles sounds not fitting another category in this list.,snowmobile,VÉHICULES,DIVERS,POJAZDY,RÓŻNE,FAHRZEUG,DIV,VEÍCULOS,DIVERSOS,VEÍCULOS,DIVERSOS,车辆,其他,車輛,其他,VEHÍCULOS,MISCELÁNEA,車、車両、自動車,その他,KJØRETØY,DIVERSE,KØRETØJER,DIVERSE,FORDON,DIVERSE,KULKUVÄLINE,SEKALAINEN,ТРАНСПОРТНЫЕ СРЕДСТВА,РАЗНОЕ,ТРАНСПОРТНІ ЗАСОБИ,РІЗНЕ,VEICOLI,MISC,VOERTUIGEN,DIVERSEN
VEHICLES,ALARM,VEHAlrm,VEH,"Not sirens, but just Car alarms, car alarm arm and disarm chirps.","car, auto, automobile, car alarm, arm chirp, disarm chirp, fob",VÉHICULES,ALARME,POJAZDY,ALARM,FAHRZEUG,ALARM,VEÍCULOS,ALARME,VEÍCULOS,ALARME,车辆,警报,車輛,警報,VEHÍCULOS,ALARMA,車、車両、自動車,アラーム,KJØRETØY,ALARM,KØRETØJER,ALARM,FORDON,LARM,KULKUVÄLINE,HÄLYTIN,ТРАНСПОРТНЫЕ СРЕДСТВА,СИГНАЛИЗАЦИЯ,ТРАНСПОРТНІ ЗАСОБИ,СИГНАЛІЗАЦІЯ,VEICOLI,ALLARME,VOERTUIGEN,
VEHICLES,ANTIQUE,VEHAntq,VEH,"Very old vehicles, such a Model A, Model T. Mainly cars, but possible other very old vehicles, trucks, tractors.","car, auto, automobile, oldsmobile, model a, model t",VÉHICULES,ANCIEN,POJAZDY,STARODAWNE,FAHRZEUG,ANTIK,VEÍCULOS,ANTIGO,VEÍCULOS,ANTIGO,车辆,古董车,車輛,古董車,VEHÍCULOS,ANTIGUOS,車、車両、自動車,アンティーク、ビンテージ,KJØRETØY,GAMMEL,KØRETØJER,ANTIK,FORDON,ANTIK,KULKUVÄLINE,ANTIIKKI,ТРАНСПОРТНЫЕ СРЕДСТВА,СТАРИННЫЕ,ТРАНСПОРТНІ ЗАСОБИ,СТАРОВИННІ,VEICOLI,STORICO,VOERTUIGEN,ANTIEK
VEHICLES,ATV,VEHAtv,VEH,"All-Terrain Vehicle, three and four-wheelers, dune buggies, side by side.","quad, three-wheeler, four-wheeler, quadricycle",VÉHICULES,TOUT TERRAIN,POJAZDY,QUAD,FAHRZEUG,GELÄNDE,VEÍCULOS,TODO TERRENO,VEÍCULOS,TODO TERRENO,车辆,全地形车,車輛,全地形車,VEHÍCULOS,TODO TERRENO,車、車両、自動車,オフロード車,KJØRETØY,ATV,KØRETØJER,ATV,FORDON,ATV,KULKUVÄLINE,MÖNKIJÄ,ТРАНСПОРТНЫЕ СРЕДСТВА,ВЕЗДЕХОД,ТРАНСПОРТНІ ЗАСОБИ,ВСЮДИХІД,VEICOLI,QUAD,VOERTUIGEN,
VEHICLES,BICYCLE,VEHBike,VEH,"Bicycles, recumbent bikes, unicycles too. Any manner of pedal powered bicycle.","bicycle, bike, recumbent, unicycle, tandem, bmx",VÉHICULES,VÉLO,POJAZDY,ROWER,FAHRZEUG,FAHRRAD,VEÍCULOS,BICICLETA,VEÍCULOS,BICICLETA,车辆,自行车,車輛,腳踏車,VEHÍCULOS,BICICLETA,車、車両、自動車,自転車,KJØRETØY,SYKKEL,KØRETØJER,CYKEL,FORDON,CYKEL,KULKUVÄLINE,POLKUPYÖRÄ,ТРАНСПОРТНЫЕ СРЕДСТВА,ВЕЛОСИПЕД,ТРАНСПОРТНІ ЗАСОБИ,ВЕЛОСИПЕД,VEICOLI,BICICLETTA,VOERTUIGEN,FIETS
VEHICLES,BRAKE,VEHBrake,VEH,Brake squeals and screeches of all kinds.,"brake squeal, screech, grind",VÉHICULES,FREIN,POJAZDY,HAMULEC,FAHRZEUG,BREMSE,VEÍCULOS,FREIO,VEÍCULOS,TRAVÃO,车辆,刹车,車輛,剎車,VEHÍCULOS,FRENO,車、車両、自動車,ブレーキ,KJØRETØY,BREMSE,KØRETØJER,BREMSE,FORDON,BROMS,KULKUVÄLINE,JARRU,ТРАНСПОРТНЫЕ СРЕДСТВА,ТОРМОЗА,ТРАНСПОРТНІ ЗАСОБИ,ГАЛЬМА,VEICOLI,FRENO,VOERTUIGEN,REM
VEHICLES,BUS,VEHBus,VEH,"City buses, school buses, Greyhound buses.","city bus, school bus, greyhound bus, coach bus, tour bus, double decker",VÉHICULES,BUS,POJAZDY,AUTOBUS,FAHRZEUG,BUS,VEÍCULOS,ÔNIBUS,VEÍCULOS,AUTOCARRO,车辆,公交车,車輛,公車,VEHÍCULOS,AUTOBÚS,車、車両、自動車,バス,KJØRETØY,BUSS,KØRETØJER,BUS,FORDON,BUS,KULKUVÄLINE,BUSSI,ТРАНСПОРТНЫЕ СРЕДСТВА,АВТОБУС,ТРАНСПОРТНІ ЗАСОБИ,АВТОБУС,VEICOLI,BUS,VOERTUIGEN,BUS
VEHICLES,CAR,VEHCar,VEH,"All cars except overtly antique... add ERA to metadata to make searches easier. 1950s, 1960s...","car, auto, automobile",VÉHICULES,VOITURE,POJAZDY,SAMOCHÓD,FAHRZEUG,AUTO,VEÍCULOS,CARRO,VEÍCULOS,CARRO,车辆,汽车,車輛,汽車,VEHÍCULOS,COCHE,車、車両、自動車,車、自動車,KJØRETØY,BIL,KØRETØJER,BIL,FORDON,BIL,KULKUVÄLINE,AUTO,ТРАНСПОРТНЫЕ СРЕДСТВА,АВТОМОБИЛЬ,ТРАНСПОРТНІ ЗАСОБИ,АВТОМОБІЛЬ,VEICOLI,AUTO,VOERTUIGEN,AUTO
VEHICLES,CONSTRUCTION,VEHCnst,VEH,"Cranes, bulldozers, paving vehicles, any construction related vehicle goes here.","crane, bulldozer, backhoe, excavator, digger",VÉHICULES,CHANTIER,POJAZDY,BUDOWLANE,FAHRZEUG,BAUSTELLE,VEÍCULOS,CONSTRUÇÃO,VEÍCULOS,CONSTRUÇÃO,车辆,工程车,車輛,工程車,VEHÍCULOS,CONSTRUCCIÓN,車、車両、自動車,建設用車両,KJØRETØY,ANLEGG,KØRETØJER,KONSTRUKTION,FORDON,BYGGE,KULKUVÄLINE,RAKENNUSTYÖMAA,ТРАНСПОРТНЫЕ СРЕДСТВА,СТРОИТЕЛЬСТВО,ТРАНСПОРТНІ ЗАСОБИ,БУДІВНИЦТВО,VEICOLI,DA COSTRUZIONE,VOERTUIGEN,CONSTRUCTIE
VEHICLES,DOOR,VEHDoor,VEH,"Car, van, truck. Their doors all go here.","car, auto, automobile, car door, van door, truck door",VÉHICULES,PORTE,POJAZDY,DRZWI,FAHRZEUG,TÜR,VEÍCULOS,PORTA,VEÍCULOS,PORTA,车辆,门,車輛,車門,VEHÍCULOS,PUERTA,車、車両、自動車,ドア,KJØRETØY,DØR,KØRETØJER,DØR,FORDON,DÖRR,KULKUVÄLINE,OVI,ТРАНСПОРТНЫЕ СРЕДСТВА,ДВЕРИ,ТРАНСПОРТНІ ЗАСОБИ,ДВЕРІ,VEICOLI,PORTA,VOERTUIGEN,
VEHICLES,ELECTRIC,VEHElec,VEH,"Electric golf carts, electric scooters, electric cars. A Tesla. Any variety of electric vehicle, even electric motorcycles.","segway, golf cart, electric scooter, electric car, electric motorcycle, tesla",VÉHICULES,ÉLECTRIQUE,POJAZDY,ELEKTRYCZNE,FAHRZEUG,ELEKTRISCH,VEÍCULOS,ELÉTRICO,VEÍCULOS,ELÉTRICO,车辆,电动,車輛,電動,VEHÍCULOS,ELÉCTRICOS,車、車両、自動車,カート、スクーター、電動車,KJØRETØY,ELEKTRISK,KØRETØJER,ELEKTRISK,FORDON,ELETRISK,KULKUVÄLINE,SÄHKÖ,ТРАНСПОРТНЫЕ СРЕДСТВА,ЭЛЕКТРИЧЕСКИЕ,ТРАНСПОРТНІ ЗАСОБИ,ЕЛЕКТРИЧНІ,VEICOLI,ELETTRICO,VOERTUIGEN,ELECTRISCH
VEHICLES,FARM,VEHFarm,VEH,"I'd put farm tractors here, riding lawn mowers. Some overlap possibly with CONSTRUCTION vehicles","tractor, riding lawn mower",VÉHICULES,AGRICOLE,POJAZDY,ROLNICZE,FAHRZEUG,LANDWIRTSCHAFT,VEÍCULOS,FAZENDA,VEÍCULOS,QUINTA,车辆,农场,車輛,農場,VEHÍCULOS,TRACTOR,車、車両、自動車,農場、ファーム,KJØRETØY,BONDEGÅRD,KØRETØJER,LANDBRUG,FORDON,LANTBRUK,KULKUVÄLINE,MAATILA,ТРАНСПОРТНЫЕ СРЕДСТВА,ФЕРМА,ТРАНСПОРТНІ ЗАСОБИ,ФЕРМА,VEICOLI,FATTORIA,VOERTUIGEN,
VEHICLES,FREIGHT,VEHFrght,VEH,"Big Rigs, Lorry, Semi-truck, U-Haul trucks, not for TRAINS, which have their own category","big rigs, lorry, semi-truck, u-haul truck, penske, box truck, freight truck",VÉHICULES,POIDS LOURD,POJAZDY,CIĘŻAROWE,FAHRZEUG,FRACHT,VEÍCULOS,CARGA,VEÍCULOS,CARGA,车辆,货车,車輛,貨車,VEHÍCULOS,REMOLQUE,車、車両、自動車,貨物車,KJØRETØY,FRAKT,KØRETØJER,FRAGT,FORDON,FRAKT,KULKUVÄLINE,RAHTI,ТРАНСПОРТНЫЕ СРЕДСТВА,ГРУЗОПЕРЕВОЗКИ,ТРАНСПОРТНІ ЗАСОБИ,ВАНТАЖОПЕРЕВЕЗЕННЯ,VEICOLI,MARCI,VOERTUIGEN,
VEHICLES,HORN,VEHHorn,VEH,Specifically car and vehicles horns. Boat horns and Train horns have their own category. Fog horn in HORNS-AIR.,"car, auto, automobile, car horn",VÉHICULES,KLAXON,POJAZDY,KLAKSON,FAHRZEUG,HORN,VEÍCULOS,BUZINA,VEÍCULOS,BUZINA,车辆,鸣笛,車輛,鳴笛,VEHÍCULOS,BOCINA CLAXON,車、車両、自動車,ホーン、クラクション,KJØRETØY,HORN,KØRETØJER,HORN,FORDON,TUTA,KULKUVÄLINE,TORVI,ТРАНСПОРТНЫЕ СРЕДСТВА,ГУДОК,ТРАНСПОРТНІ ЗАСОБИ,ГУДОК,VEICOLI,CLACSON,VOERTUIGEN,CLAXON
VEHICLES,GENERIC BY,VEHBy,VEH,"Generic or general vehicle pass bys, not 'traffic'. Bys for a specific car go with that car","car, auto, automobile, pass by",VÉHICULES,PASSAGE,POJAZDY,PRZEJAZD OGÓLNY,FAHRZEUG,ALLGEMEIN VORBEI,VEÍCULOS,BY,VEÍCULOS,RASANTE,车辆,通用驰过,車輛,經過,VEHÍCULOS,PASADA GENÉRICA,車、車両、自動車,通過音,KJØRETØY,GENERISK PASSERING,KØRETØJER,GENERISK FORBI,FORDON,PASSERING,KULKUVÄLINE,OHITUS,ТРАНСПОРТНЫЕ СРЕДСТВА,ТИПИЧНЫЙ ПРОЕЗД МИМО,ТРАНСПОРТНІ ЗАСОБИ,ТИПОВИЙ ПРОЇЗД ПОВЗ,VEICOLI,ATTRAVERSO,VOERTUIGEN,
VEHICLES,JALOPY,VEHJalop,VEH,"Backfiring, poorly running vehicle. False starts, sputtering... In foreign language translate to MALFUNCTIONING.","car, auto, automobile, hoopty, clunker, junker, false start, misfiring, malfunctioning, misfire, backfire",VÉHICULES,DÉFECTUEUX,POJAZDY,GRUCHOT,FAHRZEUG,FEHLFUNKTION,VEÍCULOS,ESTRAGADO,VEÍCULOS,AVARIADO,车辆,熄火,車輛,熄火,VEHÍCULOS,AVERIADO,車、車両、自動車,ポンコツ,KJØRETØY,ULYD,KØRETØJER,JALOPY,FORDON,SKROTIG,KULKUVÄLINE,RÄMÄ,ТРАНСПОРТНЫЕ СРЕДСТВА,ДРАНДУЛЕТ,ТРАНСПОРТНІ ЗАСОБИ,ТАРАТАЙКА,VEICOLI,CATORCIO,VOERTUIGEN,
VEHICLES,MECHANISM,VEHMech,VEH,"Various mechanisms on a vehicle, like seatbelts, window cranks, door locks.","window crank, glove box, windshield, wiper, trunk, seat belt, seatbelt, turn signal, gear shift",VÉHICULES,ACCESSOIRE,POJAZDY,MECHANIZM,FAHRZEUG,MECHANISCH,VEÍCULOS,MECANISMO,VEÍCULOS,MECANISMO,车辆,设施,車輛,設備,VEHÍCULOS,MECÁNICA,車、車両、自動車,機械、道具,KJØRETØY,MEKANISME,KØRETØJER,MEKANISK,FORDON,MEKANISM,KULKUVÄLINE,MEKAANINEN,ТРАНСПОРТНЫЕ СРЕДСТВА,МЕХАНИЗМ,ТРАНСПОРТНІ ЗАСОБИ,МЕХАНІЗМ,VEICOLI,MECCANICO,VOERTUIGEN,MECHANISCH
VEHICLES,MILITARY,VEHMil,VEH,Overtly military ground vehicles. Tanks and military trucks for example. Armored Personnel Carriers.,"tank, APC, armored personnel carrier, humvee",VÉHICULES,MILITAIRE,POJAZDY,WOJSKOWE,FAHRZEUG,MILITÄR,VEÍCULOS,MILITAR,VEÍCULOS,MILITAR,车辆,军用,車輛,軍用,VEHÍCULOS,MILITAR,車、車両、自動車,軍用、軍隊,KJØRETØY,MILITÆRT,KØRETØJER,MILITÆR,FORDON,MILITÄR,KULKUVÄLINE,SOTILAS,ТРАНСПОРТНЫЕ СРЕДСТВА,ВОЕННЫЕ,ТРАНСПОРТНІ ЗАСОБИ,ВІЙСЬКОВІ,VEICOLI,MILITARE,VOERTUIGEN,MILITAIR
